month,day,hour,dni_w_m2
8,21,19.0,-0.0
8,21,20.0,-0.0
8,21,21.0,-0.0
8,21,22.0,-0.0
8,21,23.0,-0.0
8,22,0.0,-0.0
8,22,1.0,-0.0
8,22,2.0,-0.0
8,22,3.0,-0.0
8,22,4.0,-0.0
8,22,5.0,-0.0
8,22,6.0,-0.0
8,22,7.0,219.14
8,22,8.0,494.94
8,22,9.0,648.71
8,22,10.0,753.39
8,22,11.0,796.53
8,22,12.0,816.84
8,22,13.0,815.68
8,22,14.0,779.14
8,22,15.0,776.87
8,22,16.0,628.18
8,22,17.0,444.04
8,22,18.0,68.48
8,22,19.0,-0.0
8,22,20.0,-0.0
8,22,21.0,-0.0
8,22,22.0,-0.0
8,22,23.0,-0.0
8,23,0.0,-0.0
8,23,1.0,-0.0
8,23,2.0,-0.0
8,23,3.0,-0.0
8,23,4.0,-0.0
8,23,5.0,-0.0
8,23,6.0,-0.0
8,23,7.0,286.09
8,23,8.0,556.35
8,23,9.0,701.86
8,23,10.0,782.97
8,23,11.0,813.86
8,23,12.0,865.56
8,23,13.0,848.66
8,23,14.0,857.57
8,23,15.0,822.77
8,23,16.0,666.28
8,23,17.0,462.44
8,23,18.0,68.5
8,23,19.0,-0.0
8,23,20.0,-0.0
8,23,21.0,-0.0
8,23,22.0,-0.0
8,23,23.0,-0.0
8,24,0.0,-0.0
8,24,1.0,-0.0
8,24,2.0,-0.0
8,24,3.0,-0.0
8,24,4.0,-0.0
8,24,5.0,-0.0
8,24,6.0,-0.0
8,24,7.0,262.64
8,24,8.0,538.32
8,24,9.0,677.65
8,24,10.0,785.56
8,24,11.0,829.93
8,24,12.0,850.53
8,24,13.0,849.03
8,24,14.0,843.09
8,24,15.0,646.92
8,24,16.0,554.18
8,24,17.0,50.28
8,24,18.0,0.0
8,24,19.0,-0.0
8,24,20.0,-0.0
8,24,21.0,-0.0
8,24,22.0,-0.0
8,24,23.0,-0.0
8,25,0.0,-0.0
8,25,1.0,-0.0
8,25,2.0,-0.0
8,25,3.0,-0.0
8,25,4.0,-0.0
8,25,5.0,-0.0
8,25,6.0,-0.0
8,25,7.0,257.2
8,25,8.0,509.38
8,25,9.0,691.88
8,25,10.0,786.8
8,25,11.0,847.06
8,25,12.0,867.8
8,25,13.0,866.72
8,25,14.0,843.92
8,25,15.0,694.33
8,25,16.0,490.54
8,25,17.0,342.26
8,25,18.0,27.45
8,25,19.0,-0.0
8,25,20.0,-0.0
8,25,21.0,-0.0
8,25,22.0,-0.0
8,25,23.0,-0.0
8,26,0.0,-0.0
8,26,1.0,-0.0
8,26,2.0,-0.0
8,26,3.0,-0.0
8,26,4.0,-0.0
8,26,5.0,-0.0
8,26,6.0,-0.0
8,26,7.0,302.29
8,26,8.0,552.65
8,26,9.0,693.84
8,26,10.0,788.01
8,26,11.0,833.2
8,26,12.0,836.79
8,26,13.0,804.55
8,26,14.0,752.46
8,26,15.0,723.68
8,26,16.0,543.57
8,26,17.0,404.75
8,26,18.0,27.49
8,26,19.0,-0.0
8,26,20.0,-0.0
8,26,21.0,-0.0
8,26,22.0,-0.0
8,26,23.0,-0.0
8,27,0.0,-0.0
8,27,1.0,-0.0
8,27,2.0,-0.0
8,27,3.0,-0.0
8,27,4.0,-0.0
8,27,5.0,-0.0
8,27,6.0,-0.0
8,27,7.0,304.32
8,27,8.0,556.86
8,27,9.0,709.55
8,27,10.0,789.22
8,27,11.0,834.26
8,27,12.0,870.08
8,27,13.0,852.43
8,27,14.0,739.5
8,27,15.0,696.43
8,27,16.0,452.46
8,27,17.0,322.96
8,27,18.0,0.0
8,27,19.0,-0.0
8,27,20.0,-0.0
8,27,21.0,-0.0
8,27,22.0,-0.0
8,27,23.0,-0.0
8,28,0.0,-0.0
8,28,1.0,-0.0
8,28,2.0,-0.0
8,28,3.0,-0.0
8,28,4.0,-0.0
8,28,5.0,-0.0
8,28,6.0,-0.0
8,28,7.0,314.25
8,28,8.0,667.17
8,28,9.0,671.95
8,28,10.0,790.41
8,28,11.0,819.39
8,28,12.0,823.24
8,28,13.0,669.2
8,28,14.0,349.33
8,28,15.0,637.63
8,28,16.0,453.82
8,28,17.0,109.68
8,28,18.0,0.0
8,28,19.0,-0.0
8,28,20.0,-0.0
8,28,21.0,-0.0
8,28,22.0,-0.0
8,28,23.0,-0.0
8,29,0.0,-0.0
8,29,1.0,-0.0
8,29,2.0,-0.0
8,29,3.0,-0.0
8,29,4.0,-0.0
8,29,5.0,-0.0
8,29,6.0,-0.0
8,29,7.0,323.7
8,29,8.0,605.53
8,29,9.0,754.12
8,29,10.0,807.37
8,29,11.0,836.38
8,29,12.0,840.48
8,29,13.0,822.27
8,29,14.0,785.87
8,29,15.0,675.28
8,29,16.0,434.94
8,29,17.0,125.29
8,29,18.0,0.0
8,29,19.0,-0.0
8,29,20.0,-0.0
8,29,21.0,-0.0
8,29,22.0,-0.0
8,29,23.0,-0.0
8,30,0.0,-0.0
8,30,1.0,-0.0
8,30,2.0,-0.0
8,30,3.0,-0.0
8,30,4.0,-0.0
8,30,5.0,-0.0
8,30,6.0,-0.0
8,30,7.0,294.0
8,30,8.0,606.47
8,30,9.0,742.11
8,30,10.0,808.5
8,30,11.0,821.61
8,30,12.0,809.89
8,30,13.0,807.85
8,30,14.0,704.53
8,30,15.0,590.62
8,30,16.0,425.32
8,30,17.0,231.7
8,30,18.0,0.0
8,30,19.0,-0.0
8,30,20.0,-0.0
8,30,21.0,-0.0
8,30,22.0,-0.0
8,30,23.0,-0.0
8,31,0.0,-0.0
8,31,1.0,-0.0
8,31,2.0,-0.0
8,31,3.0,-0.0
8,31,4.0,-0.0
8,31,5.0,-0.0
8,31,6.0,-0.0
8,31,7.0,53.08
8,31,8.0,0.0
8,31,9.0,206.22
8,31,10.0,779.58
8,31,11.0,792.26
8,31,12.0,795.35
8,31,13.0,619.43
8,31,14.0,628.11
8,31,15.0,45.27
8,31,16.0,132.45
8,31,17.0,0.0
8,31,18.0,41.75
8,31,19.0,-0.0
8,31,20.0,-0.0
8,31,21.0,-0.0
8,31,22.0,-0.0
8,31,23.0,-0.0
9,1,0.0,-0.0
9,1,1.0,-0.0
9,1,2.0,-0.0
9,1,3.0,-0.0
9,1,4.0,-0.0
9,1,5.0,-0.0
9,1,6.0,-0.0
9,1,7.0,182.0
9,1,8.0,455.52
9,1,9.0,578.08
9,1,10.0,692.09
9,1,11.0,752.76
9,1,12.0,787.94
9,1,13.0,800.99
9,1,14.0,746.31
9,1,15.0,588.52
9,1,16.0,71.74
9,1,17.0,46.95
9,1,18.0,139.16
9,1,19.0,-0.0
9,1,20.0,-0.0
9,1,21.0,-0.0
9,1,22.0,-0.0
9,1,23.0,-0.0
9,2,0.0,-0.0
9,2,1.0,-0.0
9,2,2.0,-0.0
9,2,3.0,-0.0
9,2,4.0,-0.0
9,2,5.0,-0.0
9,2,6.0,-0.0
9,2,7.0,104.08
9,2,8.0,222.13
9,2,9.0,388.64
9,2,10.0,654.57
9,2,11.0,739.45
9,2,12.0,744.96
9,2,13.0,772.86
9,2,14.0,50.91
9,2,15.0,0.0
9,2,16.0,0.0
9,2,17.0,0.0
9,2,18.0,0.0
9,2,19.0,-0.0
9,2,20.0,-0.0
9,2,21.0,-0.0
9,2,22.0,-0.0
9,2,23.0,-0.0
9,3,0.0,-0.0
9,3,1.0,-0.0
9,3,2.0,-0.0
9,3,3.0,-0.0
9,3,4.0,-0.0
9,3,5.0,-0.0
9,3,6.0,-0.0
9,3,7.0,247.83
9,3,8.0,469.9
9,3,9.0,651.44
9,3,10.0,736.63
9,3,11.0,0.0
9,3,12.0,440.72
9,3,13.0,628.88
9,3,14.0,378.98
9,3,15.0,442.07
9,3,16.0,549.18
9,3,17.0,272.24
9,3,18.0,42.05
9,3,19.0,-0.0
9,3,20.0,-0.0
9,3,21.0,-0.0
9,3,22.0,-0.0
9,3,23.0,-0.0
9,4,0.0,-0.0
9,4,1.0,-0.0
9,4,2.0,-0.0
9,4,3.0,-0.0
9,4,4.0,-0.0
9,4,5.0,-0.0
9,4,6.0,-0.0
9,4,7.0,207.31
9,4,8.0,518.61
9,4,9.0,630.1
9,4,10.0,738.0
9,4,11.0,800.41
9,4,12.0,837.45
9,4,13.0,834.89
9,4,14.0,808.79
9,4,15.0,738.26
9,4,16.0,642.41
9,4,17.0,297.27
9,4,18.0,0.0
9,4,19.0,-0.0
9,4,20.0,-0.0
9,4,21.0,-0.0
9,4,22.0,-0.0
9,4,23.0,-0.0
9,5,0.0,-0.0
9,5,1.0,-0.0
9,5,2.0,-0.0
9,5,3.0,-0.0
9,5,4.0,-0.0
9,5,5.0,-0.0
9,5,6.0,-0.0
9,5,7.0,210.38
9,5,8.0,512.27
9,5,9.0,655.42
9,5,10.0,753.55
9,5,11.0,817.28
9,5,12.0,854.56
9,5,13.0,851.47
9,5,14.0,839.94
9,5,15.0,781.2
9,5,16.0,730.05
9,5,17.0,328.58
9,5,18.0,0.0
9,5,19.0,-0.0
9,5,20.0,-0.0
9,5,21.0,-0.0
9,5,22.0,-0.0
9,5,23.0,-0.0
9,6,0.0,-0.0
9,6,1.0,-0.0
9,6,2.0,-0.0
9,6,3.0,-0.0
9,6,4.0,-0.0
9,6,5.0,-0.0
9,6,6.0,-0.0
9,6,7.0,172.01
9,6,8.0,485.46
9,6,9.0,621.05
9,6,10.0,740.76
9,6,11.0,802.9
9,6,12.0,808.77
9,6,13.0,853.21
9,6,14.0,810.05
9,6,15.0,753.14
9,6,16.0,716.8
9,6,17.0,350.54
9,6,18.0,0.0
9,6,19.0,-0.0
9,6,20.0,-0.0
9,6,21.0,-0.0
9,6,22.0,-0.0
9,6,23.0,-0.0
9,7,0.0,-0.0
9,7,1.0,-0.0
9,7,2.0,-0.0
9,7,3.0,-0.0
9,7,4.0,-0.0
9,7,5.0,-0.0
9,7,6.0,-0.0
9,7,7.0,222.83
9,7,8.0,535.53
9,7,9.0,672.5
9,7,10.0,742.15
9,7,11.0,789.72
9,7,12.0,840.56
9,7,13.0,838.06
9,7,14.0,796.36
9,7,15.0,726.54
9,7,16.0,643.14
9,7,17.0,303.66
9,7,18.0,0.0
9,7,19.0,-0.0
9,7,20.0,-0.0
9,7,21.0,-0.0
9,7,22.0,-0.0
9,7,23.0,-0.0
9,8,0.0,-0.0
9,8,1.0,-0.0
9,8,2.0,-0.0
9,8,3.0,-0.0
9,8,4.0,-0.0
9,8,5.0,-0.0
9,8,6.0,-0.0
9,8,7.0,53.03
9,8,8.0,529.18
9,8,9.0,685.84
9,8,10.0,758.85
9,8,11.0,548.41
9,8,12.0,598.89
9,8,13.0,538.11
9,8,14.0,565.83
9,8,15.0,298.26
9,8,16.0,421.24
9,8,17.0,18.79
9,8,18.0,0.0
9,8,19.0,-0.0
9,8,20.0,-0.0
9,8,21.0,-0.0
9,8,22.0,-0.0
9,8,23.0,-0.0
9,9,0.0,-0.0
9,9,1.0,-0.0
9,9,2.0,-0.0
9,9,3.0,-0.0
9,9,4.0,-0.0
9,9,5.0,-0.0
9,9,6.0,-0.0
9,9,7.0,234.3
9,9,8.0,532.98
9,9,9.0,676.26
9,9,10.0,760.21
9,9,11.0,806.74
9,9,12.0,738.28
9,9,13.0,764.82
9,9,14.0,521.59
9,9,15.0,495.32
9,9,16.0,322.21
9,9,17.0,100.24
9,9,18.0,0.0
9,9,19.0,-0.0
9,9,20.0,-0.0
9,9,21.0,-0.0
9,9,22.0,-0.0
9,9,23.0,-0.0
9,10,0.0,-0.0
9,10,1.0,-0.0
9,10,2.0,-0.0
9,10,3.0,-0.0
9,10,4.0,-0.0
9,10,5.0,-0.0
9,10,6.0,-0.0
9,10,7.0,242.9
9,10,8.0,554.19
9,10,9.0,691.12
9,10,10.0,775.51
9,10,11.0,0.0
9,10,12.0,844.94
9,10,13.0,597.46
9,10,14.0,169.46
9,10,15.0,269.22
9,10,16.0,76.87
9,10,17.0,401.14
9,10,18.0,0.0
9,10,19.0,-0.0
9,10,20.0,-0.0
9,10,21.0,-0.0
9,10,22.0,-0.0
9,10,23.0,-0.0
9,11,0.0,-0.0
9,11,1.0,-0.0
9,11,2.0,-0.0
9,11,3.0,-0.0
9,11,4.0,-0.0
9,11,5.0,-0.0
9,11,6.0,-0.0
9,11,7.0,175.83
9,11,8.0,488.35
9,11,9.0,641.25
9,11,10.0,749.06
9,11,11.0,0.0
9,11,12.0,829.85
9,11,13.0,699.51
9,11,14.0,626.77
9,11,15.0,475.54
9,11,16.0,294.57
9,11,17.0,15.68
9,11,18.0,102.04
9,11,19.0,-0.0
9,11,20.0,-0.0
9,11,21.0,-0.0
9,11,22.0,-0.0
9,11,23.0,-0.0
9,12,0.0,-0.0
9,12,1.0,-0.0
9,12,2.0,-0.0
9,12,3.0,-0.0
9,12,4.0,-0.0
9,12,5.0,-0.0
9,12,6.0,-0.0
9,12,7.0,209.81
9,12,8.0,440.66
9,12,9.0,566.1
9,12,10.0,623.32
9,12,11.0,751.53
9,12,12.0,712.35
9,12,13.0,454.14
9,12,14.0,245.64
9,12,15.0,446.7
9,12,16.0,234.13
9,12,17.0,75.29
9,12,18.0,146.62
9,12,19.0,-0.0
9,12,20.0,-0.0
9,12,21.0,-0.0
9,12,22.0,-0.0
9,12,23.0,-0.0
9,13,0.0,-0.0
9,13,1.0,-0.0
9,13,2.0,-0.0
9,13,3.0,-0.0
9,13,4.0,-0.0
9,13,5.0,-0.0
9,13,6.0,-0.0
9,13,7.0,236.55
9,13,8.0,542.78
9,13,9.0,696.58
9,13,10.0,751.96
9,13,11.0,796.84
9,13,12.0,816.48
9,13,13.0,767.71
9,13,14.0,382.36
9,13,15.0,0.0
9,13,16.0,0.0
9,13,17.0,0.0
9,13,18.0,88.5
9,13,19.0,-0.0
9,13,20.0,-0.0
9,13,21.0,-0.0
9,13,22.0,-0.0
9,13,23.0,-0.0
9,14,0.0,-0.0
9,14,1.0,-0.0
9,14,2.0,-0.0
9,14,3.0,-0.0
9,14,4.0,-0.0
9,14,5.0,-0.0
9,14,6.0,-0.0
9,14,7.0,59.64
9,14,8.0,313.26
9,14,9.0,546.93
9,14,10.0,683.35
9,14,11.0,637.76
9,14,12.0,818.14
9,14,13.0,739.48
9,14,14.0,481.19
9,14,15.0,507.17
9,14,16.0,0.0
9,14,17.0,0.0
9,14,18.0,0.0
9,14,19.0,-0.0
9,14,20.0,-0.0
9,14,21.0,-0.0
9,14,22.0,-0.0
9,14,23.0,-0.0
9,15,0.0,-0.0
9,15,1.0,-0.0
9,15,2.0,-0.0
9,15,3.0,-0.0
9,15,4.0,-0.0
9,15,5.0,-0.0
9,15,6.0,-0.0
9,15,7.0,275.67
9,15,8.0,588.55
9,15,9.0,687.56
9,15,10.0,712.51
9,15,11.0,676.65
9,15,12.0,654.0
9,15,13.0,171.31
9,15,14.0,129.87
9,15,15.0,124.69
9,15,16.0,371.16
9,15,17.0,0.0
9,15,18.0,0.0
9,15,19.0,-0.0
9,15,20.0,-0.0
9,15,21.0,-0.0
9,15,22.0,-0.0
9,15,23.0,-0.0
9,16,0.0,-0.0
9,16,1.0,-0.0
9,16,2.0,-0.0
9,16,3.0,-0.0
9,16,4.0,-0.0
9,16,5.0,-0.0
9,16,6.0,-0.0
9,16,7.0,276.96
9,16,8.0,548.71
9,16,9.0,702.12
9,16,10.0,785.07
9,16,11.0,831.72
9,16,12.0,866.78
9,16,13.0,847.14
9,16,14.0,788.78
9,16,15.0,719.32
9,16,16.0,566.77
9,16,17.0,185.61
9,16,18.0,0.0
9,16,19.0,-0.0
9,16,20.0,-0.0
9,16,21.0,-0.0
9,16,22.0,-0.0
9,16,23.0,-0.0
9,17,0.0,-0.0
9,17,1.0,-0.0
9,17,2.0,-0.0
9,17,3.0,-0.0
9,17,4.0,-0.0
9,17,5.0,-0.0
9,17,6.0,-0.0
9,17,7.0,300.94
9,17,8.0,583.21
9,17,9.0,743.36
9,17,10.0,801.42
9,17,11.0,0.0
9,17,12.0,852.02
9,17,13.0,848.2
9,17,14.0,774.47
9,17,15.0,678.36
9,17,16.0,488.15
9,17,17.0,122.79
9,17,18.0,0.0
9,17,19.0,-0.0
9,17,20.0,-0.0
9,17,21.0,-0.0
9,17,22.0,-0.0
9,17,23.0,-0.0
9,18,0.0,-0.0
9,18,1.0,-0.0
9,18,2.0,-0.0
9,18,3.0,-0.0
9,18,4.0,-0.0
9,18,5.0,-0.0
9,18,6.0,-0.0
9,18,7.0,122.96
9,18,8.0,494.3
9,18,9.0,679.21
9,18,10.0,758.34
9,18,11.0,818.45
9,18,12.0,837.36
9,18,13.0,802.46
9,18,14.0,630.68
9,18,15.0,429.04
9,18,16.0,111.53
9,18,17.0,0.0
9,18,18.0,0.0
9,18,19.0,-0.0
9,18,20.0,-0.0
9,18,21.0,-0.0
9,18,22.0,-0.0
9,18,23.0,-0.0
9,19,0.0,-0.0
9,19,1.0,-0.0
9,19,2.0,-0.0
9,19,3.0,-0.0
9,19,4.0,-0.0
9,19,5.0,-0.0
9,19,6.0,-0.0
9,19,7.0,291.69
9,19,8.0,535.81
9,19,9.0,707.78
9,19,10.0,789.55
9,19,11.0,835.14
9,19,12.0,854.5
9,19,13.0,803.65
9,19,14.0,595.0
9,19,15.0,366.65
9,19,16.0,171.88
9,19,17.0,0.0
9,19,18.0,0.0
9,19,19.0,-0.0
9,19,20.0,-0.0
9,19,21.0,-0.0
9,19,22.0,-0.0
9,19,23.0,-0.0
9,20,0.0,-0.0
9,20,1.0,-0.0
9,20,2.0,-0.0
9,20,3.0,-0.0
9,20,4.0,-0.0
9,20,5.0,-0.0
9,20,6.0,-0.0
9,20,7.0,157.2
9,20,8.0,602.51
9,20,9.0,722.16
9,20,10.0,776.33
9,20,11.0,805.45
9,20,12.0,839.95
9,20,13.0,819.41
9,20,14.0,719.4
9,20,15.0,531.53
9,20,16.0,266.99
9,20,17.0,3.16
9,20,18.0,0.0
9,20,19.0,-0.0
9,20,20.0,-0.0
9,20,21.0,-0.0
9,20,22.0,-0.0
9,20,23.0,-0.0
9,21,0.0,-0.0
9,21,1.0,-0.0
9,21,2.0,-0.0
9,21,3.0,-0.0
9,21,4.0,-0.0
9,21,5.0,-0.0
9,21,6.0,-0.0
9,21,7.0,357.83
9,21,8.0,540.77
9,21,9.0,646.54
9,21,10.0,466.28
9,21,11.0,412.16
9,21,12.0,411.21
9,21,13.0,208.53
9,21,14.0,214.32
9,21,15.0,348.84
9,21,16.0,356.65
9,21,17.0,50.55
9,21,18.0,0.0
9,21,19.0,-0.0
9,21,20.0,-0.0
9,21,21.0,-0.0
9,21,22.0,-0.0
9,21,23.0,-0.0
9,22,0.0,-0.0
9,22,1.0,-0.0
9,22,2.0,-0.0
9,22,3.0,-0.0
9,22,4.0,-0.0
9,22,5.0,-0.0
9,22,6.0,-0.0
9,22,7.0,284.23
9,22,8.0,484.43
9,22,9.0,611.69
9,22,10.0,763.7
9,22,11.0,807.74
9,22,12.0,810.08
9,22,13.0,836.43
9,22,14.0,778.55
9,22,15.0,694.79
9,22,16.0,579.88
9,22,17.0,164.45
9,22,18.0,0.0
9,22,19.0,-0.0
9,22,20.0,-0.0
9,22,21.0,-0.0
9,22,22.0,-0.0
9,22,23.0,-0.0
9,23,0.0,-0.0
9,23,1.0,-0.0
9,23,2.0,-0.0
9,23,3.0,-0.0
9,23,4.0,-0.0
9,23,5.0,-0.0
9,23,6.0,-0.0
9,23,7.0,285.4
9,23,8.0,557.21
9,23,9.0,675.63
9,23,10.0,722.7
9,23,11.0,793.39
9,23,12.0,700.11
9,23,13.0,449.41
9,23,14.0,309.2
9,23,15.0,479.76
9,23,16.0,107.95
9,23,17.0,28.49
9,23,18.0,0.0
9,23,19.0,-0.0
9,23,20.0,-0.0
9,23,21.0,-0.0
9,23,22.0,-0.0
9,23,23.0,-0.0
9,24,0.0,-0.0
9,24,1.0,-0.0
9,24,2.0,-0.0
9,24,3.0,-0.0
9,24,4.0,-0.0
9,24,5.0,-0.0
9,24,6.0,-0.0
9,24,7.0,245.63
9,24,8.0,396.66
9,24,9.0,690.08
9,24,10.0,737.97
9,24,11.0,0.0
9,24,12.0,766.29
9,24,13.0,670.41
9,24,14.0,424.5
9,24,15.0,116.2
9,24,16.0,199.48
9,24,17.0,0.0
9,24,18.0,0.0
9,24,19.0,-0.0
9,24,20.0,-0.0
9,24,21.0,-0.0
9,24,22.0,-0.0
9,24,23.0,-0.0
9,25,0.0,-0.0
9,25,1.0,-0.0
9,25,2.0,-0.0
9,25,3.0,-0.0
9,25,4.0,-0.0
9,25,5.0,-0.0
9,25,6.0,-0.0
9,25,7.0,282.69
9,25,8.0,509.97
9,25,9.0,414.12
9,25,10.0,590.41
9,25,11.0,781.0
9,25,12.0,797.83
9,25,13.0,696.73
9,25,14.0,377.9
9,25,15.0,376.93
9,25,16.0,177.56
9,25,17.0,31.72
9,25,18.0,0.0
9,25,19.0,-0.0
9,25,20.0,-0.0
9,25,21.0,-0.0
9,25,22.0,-0.0
9,25,23.0,-0.0
9,26,0.0,-0.0
9,26,1.0,-0.0
9,26,2.0,-0.0
9,26,3.0,-0.0
9,26,4.0,-0.0
9,26,5.0,-0.0
9,26,6.0,-0.0
9,26,7.0,343.71
9,26,8.0,628.81
9,26,9.0,759.92
9,26,10.0,784.16
9,26,11.0,781.84
9,26,12.0,443.06
9,26,13.0,191.09
9,26,14.0,54.28
9,26,15.0,0.0
9,26,16.0,0.0
9,26,17.0,0.0
9,26,18.0,0.0
9,26,19.0,-0.0
9,26,20.0,-0.0
9,26,21.0,-0.0
9,26,22.0,-0.0
9,26,23.0,-0.0
9,27,0.0,-0.0
9,27,1.0,-0.0
9,27,2.0,-0.0
9,27,3.0,-0.0
9,27,4.0,-0.0
9,27,5.0,-0.0
9,27,6.0,-0.0
9,27,7.0,44.25
9,27,8.0,360.86
9,27,9.0,472.04
9,27,10.0,770.29
9,27,11.0,813.6
9,27,12.0,612.69
9,27,13.0,273.51
9,27,14.0,564.1
9,27,15.0,8.1
9,27,16.0,58.61
9,27,17.0,540.2
9,27,18.0,32.1
9,27,19.0,-0.0
9,27,20.0,-0.0
9,27,21.0,-0.0
9,27,22.0,-0.0
9,27,23.0,-0.0
9,28,0.0,-0.0
9,28,1.0,-0.0
9,28,2.0,-0.0
9,28,3.0,-0.0
9,28,4.0,-0.0
9,28,5.0,-0.0
9,28,6.0,-0.0
9,28,7.0,0.0
9,28,8.0,6.69
9,28,9.0,177.0
9,28,10.0,28.96
9,28,11.0,240.3
9,28,12.0,475.47
9,28,13.0,99.01
9,28,14.0,0.0
9,28,15.0,0.0
9,28,16.0,0.0
9,28,17.0,0.0
9,28,18.0,16.13
9,28,19.0,-0.0
9,28,20.0,-0.0
9,28,21.0,-0.0
9,28,22.0,-0.0
9,28,23.0,-0.0
9,29,0.0,-0.0
9,29,1.0,-0.0
9,29,2.0,-0.0
9,29,3.0,-0.0
9,29,4.0,-0.0
9,29,5.0,-0.0
9,29,6.0,-0.0
9,29,7.0,81.52
9,29,8.0,2.22
9,29,9.0,621.31
9,29,10.0,333.51
9,29,11.0,639.14
9,29,12.0,578.06
9,29,13.0,539.07
9,29,14.0,326.47
9,29,15.0,0.0
9,29,16.0,0.0
9,29,17.0,0.0
9,29,18.0,0.0
9,29,19.0,-0.0
9,29,20.0,-0.0
9,29,21.0,-0.0
9,29,22.0,-0.0
9,29,23.0,-0.0
9,30,0.0,-0.0
9,30,1.0,-0.0
9,30,2.0,-0.0
9,30,3.0,-0.0
9,30,4.0,-0.0
9,30,5.0,-0.0
9,30,6.0,-0.0
9,30,7.0,0.0
9,30,8.0,372.84
9,30,9.0,622.4
9,30,10.0,493.82
9,30,11.0,8.48
9,30,12.0,232.21
9,30,13.0,62.84
9,30,14.0,76.79
9,30,15.0,0.0
9,30,16.0,0.0
9,30,17.0,0.0
9,30,18.0,0.0
9,30,19.0,-0.0
9,30,20.0,-0.0
9,30,21.0,-0.0
9,30,22.0,-0.0
9,30,23.0,-0.0
10,1,0.0,-0.0
10,1,1.0,-0.0
10,1,2.0,-0.0
10,1,3.0,-0.0
10,1,4.0,-0.0
10,1,5.0,-0.0
10,1,6.0,-0.0
10,1,7.0,266.92
10,1,8.0,533.41
10,1,9.0,695.48
10,1,10.0,318.96
10,1,11.0,510.3
10,1,12.0,727.26
10,1,13.0,635.21
10,1,14.0,530.64
10,1,15.0,351.17
10,1,16.0,526.39
10,1,17.0,0.0
10,1,18.0,0.0
10,1,19.0,-0.0
10,1,20.0,-0.0
10,1,21.0,-0.0
10,1,22.0,-0.0
10,1,23.0,-0.0
10,2,0.0,-0.0
10,2,1.0,-0.0
10,2,2.0,-0.0
10,2,3.0,-0.0
10,2,4.0,-0.0
10,2,5.0,-0.0
10,2,6.0,-0.0
10,2,7.0,314.81
10,2,8.0,567.93
10,2,9.0,709.89
10,2,10.0,758.78
10,2,11.0,785.6
10,2,12.0,787.09
10,2,13.0,722.34
10,2,14.0,56.44
10,2,15.0,656.46
10,2,16.0,23.85
10,2,17.0,130.87
10,2,18.0,0.0
10,2,19.0,-0.0
10,2,20.0,-0.0
10,2,21.0,-0.0
10,2,22.0,-0.0
10,2,23.0,-0.0
10,3,0.0,-0.0
10,3,1.0,-0.0
10,3,2.0,-0.0
10,3,3.0,-0.0
10,3,4.0,-0.0
10,3,5.0,-0.0
10,3,6.0,-0.0
10,3,7.0,361.7
10,3,8.0,569.58
10,3,9.0,698.95
10,3,10.0,774.09
10,3,11.0,801.51
10,3,12.0,817.66
10,3,13.0,723.02
10,3,14.0,0.0
10,3,15.0,312.04
10,3,16.0,348.73
10,3,17.0,0.0
10,3,18.0,0.0
10,3,19.0,-0.0
10,3,20.0,-0.0
10,3,21.0,-0.0
10,3,22.0,-0.0
10,3,23.0,-0.0
10,4,0.0,-0.0
10,4,1.0,-0.0
10,4,2.0,-0.0
10,4,3.0,-0.0
10,4,4.0,-0.0
10,4,5.0,-0.0
10,4,6.0,-0.0
10,4,7.0,285.35
10,4,8.0,499.87
10,4,9.0,649.48
10,4,10.0,704.75
10,4,11.0,773.14
10,4,12.0,834.14
10,4,13.0,874.85
10,4,14.0,783.09
10,4,15.0,670.08
10,4,16.0,459.03
10,4,17.0,444.37
10,4,18.0,33.04
10,4,19.0,-0.0
10,4,20.0,-0.0
10,4,21.0,-0.0
10,4,22.0,-0.0
10,4,23.0,-0.0
10,5,0.0,-0.0
10,5,1.0,-0.0
10,5,2.0,-0.0
10,5,3.0,-0.0
10,5,4.0,-0.0
10,5,5.0,-0.0
10,5,6.0,-0.0
10,5,7.0,295.83
10,5,8.0,532.09
10,5,9.0,675.93
10,5,10.0,747.59
10,5,11.0,773.32
10,5,12.0,819.47
10,5,13.0,844.7
10,5,14.0,663.4
10,5,15.0,281.03
10,5,16.0,0.0
10,5,17.0,0.0
10,5,18.0,0.0
10,5,19.0,-0.0
10,5,20.0,-0.0
10,5,21.0,-0.0
10,5,22.0,-0.0
10,5,23.0,-0.0
10,6,0.0,-0.0
10,6,1.0,-0.0
10,6,2.0,-0.0
10,6,3.0,-0.0
10,6,4.0,-0.0
10,6,5.0,-0.0
10,6,6.0,-0.0
10,6,7.0,181.91
10,6,8.0,23.59
10,6,9.0,90.19
10,6,10.0,49.92
10,6,11.0,605.16
10,6,12.0,0.0
10,6,13.0,0.0
10,6,14.0,0.0
10,6,15.0,0.0
10,6,16.0,0.0
10,6,17.0,0.0
10,6,18.0,0.0
10,6,19.0,-0.0
10,6,20.0,-0.0
10,6,21.0,-0.0
10,6,22.0,-0.0
10,6,23.0,-0.0
10,7,0.0,-0.0
10,7,1.0,-0.0
10,7,2.0,-0.0
10,7,3.0,-0.0
10,7,4.0,-0.0
10,7,5.0,-0.0
10,7,6.0,-0.0
10,7,7.0,74.69
10,7,8.0,89.7
